slug,tag_name,month,year,day,attendance,fullname,administrator_id,country
2017-03-23-standrews,SWC,03,2017,23,20,University of St. Andrews,343,GB
2017-03-24-ttt-upr,TTT,03,2017,24,12,University of Puerto Rico,173,PR
2017-03-25-brocku,SWC,03,2017,25,16,Brock University,297,CA
2017-03-27-nebraska,SWC,03,2017,27,20,University of Nebraska,343,US
2017-03-27-uw,SWC,03,2017,27,46,University of Washington,343,US
2017-03-29-delaware,DC,03,2017,29,21,University of Delaware,173,US
2017-03-29-munchen,SWC,03,2017,29,17,Technical University Munich,173,DE
2017-03-30-manchester,DC,03,2017,30,14,Cathie Marsh Institute for Social Research,173,GB
2017-04-04-commerce-library,SWC,04,2017,04,39,Commerce Research Library,343,US
2017-04-06-DataCarpentry-Genomics-TSV,DC,04,2017,06,0,James Cook University,343,AU
2017-04-06-farmington,DC,04,2017,06,23,Jackson Laboratory,343,US
2017-04-06-wsu,SWC,04,2017,06,30,Washington State University,173,US
2017-04-07-ou,SWC,04,2017,07,12,University of Oklahoma,173,US
2017-04-10-Albany,SWC,04,2017,10,,Massey University,131,NZ
2017-04-10-GriffithUni-Python,SWC,04,2017,10,24,Griffith University,343,AU
2017-04-10-uw-ttt,TTT,04,2017,10,15,University of Washington,173,US
2017-04-11-nist,SWC,04,2017,11,13,National Institute of Standards and Technology,173,US
2017-04-12-GriffithUni-Git,SWC,04,2017,12,32,Griffith University,343,AU
2017-04-20-SWC-Melbourne,SWC,04,2017,20,25,COMBINE,392,AU
2017-04-20-leeds,SWC,04,2017,20,25,University of Leeds,278,GB
2017-04-20-otago,DC,04,2017,20,22,University of Otago,131,NZ
2017-04-21-ucsb,SWC,04,2017,20,27,University of California Santa Barbara,173,US
2017-04-24-queensu,SWC,04,2017,24,30,Queen's University,297,CA
2017-04-24-ttt-VT_NIST,"TTT,online",04,2017,24,12,Software Carpentry,173,W3
2017-04-26-caltech,DC,04,2017,26,25,California Institute of Technology,302,US
2017-04-26-norwich,SWC,04,2017,26,13,Earlham Institute,343,GB
2017-04-27-UCL_software_carpentry,SWC,04,2017,27,24,University College London,343,GB
2017-04-27-wsu,SWC,04,2017,27,31,Wayne State University,343,US
2017-04-30-eResearchAfrica-ttt,TTT,04,2017,30,28,Software Carpentry,173,ZA
2017-05-01-frb_datacarp,DC,05,2017,01,13,Federal Reserve Board,302,US
2017-05-01-frb_swcarp,SWC,05,2017,01,13,Federal Reserve Board,173,US
2017-05-04-pnnl,SWC,05,2017,04,20,Pacific Northwest National Lab ,343,US
2017-05-04-portland-ttt,TTT,05,2017,04,28,California Digital Library,173,US
2017-05-04-ttt-frb,TTT,05,2017,04,16,Federal Reserve Board,173,US
2017-05-04-upstate_medical_university,DC,05,2017,04,24,Upstate Medical University (State University of New York),302,US
2017-05-06-caltech,DC,04,2017,26,11,California Institute of Technology,343,US
2017-05-08-NIH,SWC,05,2017,08,17,National Institutes of Health,343,US
2017-05-08-leeds,SWC,05,2017,08,18,University of Leeds,343,GB
2017-05-08-scion,SWC,05,2017,08,,Scion New Zealand,131,NZ
2017-05-08-upenn_digital_humanities,SWC,05,2017,08,22,University of Pennsylvania,173,US
2017-05-09-edinburgh,SWC,05,2017,09,32,Edinburgh Parallel Computing Centre,278,GB
2017-05-11-edinburgh,DC,05,2017,11,23,Edinburgh Parallel Computing Centre,278,GB
2017-05-11-lc-boston,LC,05,2017,11,,Massachusetts Institute of Technology,343,US
2017-05-15-GFZ,SWC,05,2017,15,25,GFZ Potsdam,343,DE
2017-05-15-UNIVENDA,DC,05,2017,15,22,University of Venda,381,ZA
2017-05-15-okstate,SWC,05,2017,15,25,Oklahoma State University,343,US
2017-05-15-ualberta,SWC,05,2017,15,25,University of Alberta,297,CA
2017-05-17-GFZ,SWC,05,2017,17,22,GFZ Potsdam,343,DE
2017-05-17-JLAB,SWC,05,2017,17,36,Open Science Grid,343,US
2017-05-17-qbi,SWC,05,2017,17,17,University of Queensland,241,AU
2017-05-18-McMaster,SWC,05,2017,18,27,McMaster University,297,CA
2017-05-18-R-Macquarie,SWC,05,2017,18,18,Macquarie University,121,AU
2017-05-18-WVU,SWC,05,2017,18,26,West Virginia University,173,US
2017-05-18-arkansas,SWC,05,2017,18,27,University of Arkansas,173,US
2017-05-18-northeastern,DC,05,2017,18,40,Northeastern University,343,US
2017-05-18-pitt,LC,05,2017,18,,University of Pittsburgh,343,US
2017-05-18-sac-water-science-r-workshop,SWC,05,2017,18,26,State Water Agencies,343,US
2017-05-18-standrews,SWC,05,2017,18,13,University of St. Andrews,343,GB
2017-05-18-stanford-TTT,TTT,05,2017,18,13,Stanford University,173,US
2017-05-20-ucsf-R,SWC,05,2017,20,37,University of California San Francisco,173,US
2017-05-20-ucsf-python,SWC,05,2017,20,33,University of California San Francisco,343,US
2017-05-22-florida-TTT,TTT,05,2017,22,22,University of Florida,173,US
2017-05-23-ucsd,SWC,05,2017,23,26,University of California San Diego,343,US
2017-05-24-nist,SWC,05,2017,24,34,National Institute of Standards and Technology,343,US
2017-05-25-UF,SWC,05,2017,25,21,University of Florida,173,US
2017-05-27-MUN,SWC,05,2017,27,22,Memorial University,297,CA
2017-05-29-GriffithUni-R,SWC,05,2017,29,27,Griffith University,343,AU
2017-05-31-Vaal,DC,05,2017,31,20,North-West University,343,ZA
2017-06-01-Belfast,DC,06,2017,01,26,Queen's University Belfast,278,GB
2017-06-01-stanford,SWC,06,2017,01,22,Stanford University,173,US
2017-06-05-ghana,SWC,06,2017,05,,AfriGEOSS,173,GH
2017-06-06-Curtin,SWC,06,2017,06,,Curtin University,343,AU
2017-06-06-ncsa,SWC,06,2017,06,7,University of Illinois at Urbana-Champaign,343,US
2017-06-07-uri,DC,06,2017,07,27,University of Rhode Island,302,US
2017-06-08-langley,SWC,06,2017,08,15,NASA (National Aeronautics and Space Administration),343,US
2017-06-08-minnesota,DC,06,2017,08,18,University of Minnesota,302,US
2017-06-08-wsu,DC,06,2017,08,17,Washington State University,343,US
2017-06-12-wise,SWC,06,2017,12,9,NASA (National Aeronautics and Space Administration),343,US
2017-06-13-uw,SWC,06,2017,13,39,University of Washington,343,US
2017-06-14-cornell,DC,06,2017,14,29,Cornell University,343,US
2017-06-15-frb_washingtondc,DC,06,2017,15,21,Federal Reserve Board,302,US
2017-06-15-uow,DC,06,2017,15,19,University of Wollongong,342,AU
2017-06-17-stanford,DC,06,2017,17,40,Stanford University,302,US
2017-06-17-stlouis,"DC,unresponsive",06,2017,17,,University of California Davis,302,US
2017-06-19-berlin,SWC,06,2017,19,34,Integrative Research Institute of Life Sciences,343,DE
2017-06-19-nasa-rm1,SWC,06,2017,19,38,NASA (National Aeronautics and Space Administration),173,US
2017-06-19-nasa-rm2,SWC,06,2017,19,32,NASA (National Aeronautics and Space Administration),173,US
2017-06-19-sydney-ttt,TTT,06,2017,19,18,Macquarie University,173,AU
2017-06-19-tgen,SWC,06,2017,19,52,Translational Genomics Institute,343,US
2017-06-19-ttt-davis,TTT,06,2017,19,13,University of California Davis,197,US
2017-06-19-uwmadison-dc,DC,06,2017,19,27,University of Wisconsin - Madison,343,US
2017-06-20-Spelman,SWC,06,2017,20,11,Spelman College,302,US
2017-06-21-Crick,DC,06,2017,21,20,The Francis Crick Institute,278,GB
2017-06-21-qmul,SWC,06,2017,21,14,Queen Mary University London,278,GB
2017-06-26-pnnl,SWC,06,2017,26,16,Pacific Northwest National Lab ,343,US
2017-06-26-ttt-online,"TTT,online",06,2017,26,6,Software Carpentry,173,W3
2017-06-26-wuerzburg,SWC,06,2017,26,20,University of Wuerzburg,343,DE
2017-06-27-LBL,DC,06,2017,27,7,Lawrence Berkeley National Laboratory,343,US
2017-06-28-cfmehu,SWC,06,2017,28,27,University of the Basque Country,343,ES
2017-06-28-ecsu,SWC,06,2017,28,9,Elizabeth City State University,173,US
2017-06-28-otago,SWC,06,2017,28,30,University of Otago,131,NZ
2017-06-28-uwmadison-swc,SWC,06,2017,28,27,University of Wisconsin - Madison,343,US
2017-06-29-fsu,DC,06,2017,29,18,Florida State University,343,US
2017-07-03-ResBaz-Python,SWC,07,2017,03,,Intersect Australia,313,AU
2017-07-03-ResBaz-R,SWC,07,2017,03,,Intersect Australia,313,AU
2017-07-03-cab,DC,07,2017,03,25,Central African Biodiversity Alliance,343,GA
2017-07-03-ngb-leeds,SWC,07,2017,03,18,University of Leeds,343,GB
2017-07-03-sydney-resbaz-r-novice,SWC,07,2017,03,25,Macquarie University,313,AU
2017-07-03-wuerzburg,SWC,07,2017,03,19,University of Wuerzburg,343,DE
2017-07-05-uniarkansas,DC,07,2017,06,23,University of Arkansas,343,US
2017-07-10-auckland,SWC,07,2017,10,,University of Auckland,131,NZ
2017-07-10-ttt-online,"TTT,online",07,2017,10,21,Software Carpentry,173,W3
2017-07-10-uqws,SWC,07,2017,10,31,University of Queensland,343,AU
2017-07-11-uchicago,SWC,07,2017,11,14,University of Chicago,343,US
2017-07-12-LBNL,SWC,07,2017,12,8,Lawrence Berkeley National Laboratory,173,US
2017-07-12-ualberta-DC,DC,07,2017,12,13,University of Alberta,297,CA
2017-07-13-jaxlab-instructor-training,"TTT,online",07,2017,13,7,Software Carpentry,173,W3
2017-07-13-ttt-online,"TTT,online",07,2017,13,16,Software Carpentry,173,W3
2017-07-15-UCSF-Python,SWC,07,2017,15,42,University of California San Francisco,343,US
2017-07-15-UCSF-R,SWC,07,2017,15,33,University of California San Francisco,343,US
2017-07-17-imperial,DC,07,2017,17,19,Imperial College London,278,GB
2017-07-17-nsla-linc,LC,07,2017,17,25,LINC Tasmania,343,AU
2017-07-19-Mauritius,SWC,07,2017,19,25,University of Mauritius,343,MU
2017-07-19-imperial,SWC,07,2017,19,24,Imperial College London,278,GB
2017-07-19-nsla-slq,LC,07,2017,17,8,State Library of Queensland,343,AU
2017-07-20-caltech,DC,07,2017,20,19,California Institute of Technology,343,US
2017-07-21-LBNL,SWC,07,2017,20,29,Lawrence Berkeley National Laboratory,173,US
2017-07-24-chicago,SWC,07,2017,24,9,University of Chicago,343,US
2017-07-25-UCL_software_carpentry,SWC,07,2017,26,29,University College London,343,GB
2017-07-25-tucson-ttt,TTT,07,2017,25,9,Software Carpentry,173,US
2017-07-26-LBNL,SWC,07,2017,26,7,Lawrence Berkeley National Laboratory,173,US
2017-07-26-Sheffield,DC,07,2017,26,20,University of Sheffield,278,GB
2017-07-27-PNNL,SWC,07,2017,27,18,Pacific Northwest National Lab ,343,US
2017-07-27-hobart,SWC,07,2017,27,45,Data Science Hobart,417,AU
2017-07-27-mcmaster,SWC,07,2017,27,30,McMaster University,297,CA
2017-07-27-okstate,DC,07,2017,27,21,Oklahoma State University,343,US
2017-07-27-qcif,TTT,07,2017,27,23,Queensland Cyber Infrastructure Foundation,173,AU
2017-07-31-noble-research,SWC,07,2017,31,26,Noble Research Institute,343,US
2017-07-31-nsla-slsa,LC,07,2017,31,32,State Library of South Australia,343,AU
2017-07-31-ttt-online,"TTT,online",07,2017,31,27,Software Carpentry,173,W3
2017-08-01-LBNL,DC,08,2017,01,8,Lawrence Berkeley National Laboratory,302,US
2017-08-01-Potch,"DC,unresponsive",08,2017,01,13,North-West University,343,ZA
2017-08-01-resbazp,SWC,02,2017,08,37,University of Queensland,343,AU
2017-08-01-resbazr,SWC,02,2017,08,38,University of Queensland,343,AU
2017-08-01-southampton-dc,DC,08,2017,01,46,University of Southampton,278,GB
2017-08-01-southampton-swc,SWC,08,2017,01,25,University of Southampton,278,GB
2017-08-01-stony-brook,SWC,08,2017,01,26,Stony Brook University,343,US
2017-08-02-canterbury,"SWC,unresponsive",02,2017,08,,University of Canterbury,131,NZ
2017-08-02-chicago-frb,SWC,08,2017,02,23,Federal Reserve Bank of Chicago,343,US
2017-08-03-creighton,SWC,08,2017,03,36,Creighton University,173,US
2017-08-03-frb_washingtondc,SWC,08,2017,03,19,Federal Reserve Board,173,US
2017-08-05-stanford,SWC,08,2017,05,16,Stanford University,173,US
2017-08-07-LBNL,DC,08,2017,07,18,Lawrence Berkeley National Laboratory,302,US
2017-08-07-jackson-ttt,"TTT,online",08,2017,07,34,Software Carpentry,173,W3
2017-08-07-notredame,SWC,08,2017,07,24,University of Notre Dame,343,US
2017-08-07-nsla-slv,LC,08,2017,07,26,State Library of Victoria,343,AU
2017-08-08-stsci,SWC,08,2017,08,20,Space Telescope Science Institute,343,US
2017-08-09-lc-tucson,LC,08,2017,09,,University of Arizona,343,US
2017-08-10-qbi,SWC,08,2017,10,9,University of Queensland,343,AU
2017-08-14-Ethiopia,DC,08,2017,14,27,Ethiopian Research and Education Network,343,ET
2017-08-14-UCB-ttt,TTT,08,2017,14,11,Berkeley Institute for Data Science,173,US
2017-08-14-UFII-DC,DC,08,2017,14,29,University of Florida,343,US
2017-08-14-UFII-SwC,SWC,08,2017,14,22,University of Florida,343,US
2017-08-14-delaware,SWC,08,2017,14,24,University of Delaware,173,US
2017-08-14-nsla-slnsw,LC,08,2017,14,40,State Library of NSW,343,AU
2017-08-14-winona,SWC,08,2017,14,19,Winona State University,173,US
2017-08-16-pyconpl,DC,08,2017,16,1,PyCon,343,PL
2017-08-16-sheffield,SWC,08,2017,16,28,University of Sheffield,278,GB
2017-08-16-ttt-online,"TTT,online",08,2017,16,21,Software Carpentry,173,W3
2017-08-16-wsu,SWC,08,2017,16,38,Washington State University,343,US
2017-08-17-Yosemite,DC,08,2017,17,20,University of California Merced,343,US
2017-08-17-oklahoma,SWC,08,2017,17,11,University of Oklahoma,343,US
2017-08-17-umswc-hg,SWC,08,2017,17,19,University of Michigan,343,US
2017-08-17-vumc,SWC,08,2017,17,40,Vanderbilt University,343,US
2017-08-18-Windhoek,SWC,08,2017,18,15,University of Namibia,343,NA
2017-08-21-GriffithUni-R,SWC,08,2017,21,22,Griffith University,391,AU
2017-08-21-aarhus,SWC,08,2017,21,,Aarhus University,343,DK
2017-08-21-nsla-nla,LC,08,2017,21,16,National Library of Australia,343,AU
2017-08-22-uwmadison-dc,DC,08,2017,22,,University of Wisconsin - Madison,343,US
2017-08-24-losalamos,SWC,08,2017,24,20,Los Alamos National Laboratory,173,US
2017-08-25-wvu,SWC,08,2017,25,32,West Virginia University,173,US
2017-08-26-Tucson,SWC,08,2017,26,71,University of Arizona,343,US
2017-08-28-nmsu,DC,08,2017,28,32,New Mexico State University,343,US
2017-08-28-nsla-slwa,LC,08,2017,28,29,State Library of Western Australia,343,AU
2017-08-29-lcwa,LC,08,2017,29,18,University of Western Australia,343,AU
2017-08-30-lbl-pyseclang,SWC,08,2017,30,22,Lawrence Berkeley National Laboratory,173,US
2017-08-30-uwmadison-swc,SWC,08,2017,30,23,University of Wisconsin - Madison,343,US
2017-08-31-MacquarieUniversity,SWC,08,2017,31,16,Macquarie University,343,AU
2017-08-31-ncsa,SWC,08,2017,31,23,"National Center for Supercomputing Applications, University of Illinois at Urbana–Champaign",343,US
2017-08-31-uri,DC,08,2017,31,32,University of Rhode Island,343,US
2017-09-04-ttt-manchester,TTT,09,2017,04,22,University of Manchester,173,GB
2017-09-04-wuerzburg,SWC,09,2017,04,22,University of Wuerzburg,343,DE
2017-09-08-ucla,LC,09,2017,08,29,University of California Los Angeles,343,US
2017-09-09-hlt-workshop,SWC,09,2017,09,16,University of Arizona,343,US
2017-09-09-utah_swc,SWC,09,2017,09,,Utah State University,173,US
2017-09-11-cambridge,DC,09,2017,11,38,University of Cambridge,278,GB
2017-09-12-isu,SWC,09,2017,12,12,Iowa State University,343,US
2017-09-14-gent-cmet,SWC,09,2017,14,19,Univeristy of Ghent,343,BE
2017-09-14-osucgrb,SWC,09,2017,14,22,Oregon State University,343,US
2017-09-14-padova,SWC,09,2017,14,,University of Padova,343,
2017-09-18-SFU-python,SWC,09,2017,18,,Simon Fraser University,343,CA
2017-09-18-TechUnivDenm,SWC,09,2017,18,,Technical University of Denmark,173,DK
2017-09-18-UniversityLimpopo,DC,09,2017,18,27,University of Limpopo,381,ZA
2017-09-18-stanford,SWC,09,2017,18,40,Stanford University,173,US
2017-09-19-LBNL,DC,09,2017,19,1,Lawrence Berkeley National Laboratory,302,US
2017-09-20-NASADEVELOP-PY,SWC,09,2017,20,5,NASA (National Aeronautics and Space Administration),173,US
2017-09-21-ttt-online,"TTT,online",09,2017,21,26,Software Carpentry,173,W3
2017-09-21-ucr,SWC,09,2017,21,12,"University of California, Riverside",343,US
2017-09-21-uiuc,SWC,09,2017,21,25,University of Illinois,173,US
2017-09-23-chicago,SWC,09,2017,23,26,University of Chicago,343,US
2017-09-25-TTT-online,"TTT,online",09,2017,25,17,Software Carpentry,173,W3
2017-09-25-UCL_software_carpentry,SWC,09,2017,25,14,University College London,278,GB
2017-09-25-usq,SWC,09,2017,25,,University of Southern Queensland,343,AU
2017-09-26-Exeter,SWC,09,2017,26,32,University of Exeter,278,GB
2017-09-26-MacquarieUniversity,SWC,09,2017,26,16,Macquarie University,343,AU
2017-09-26-oxford,DC,09,2017,26,13,University of Oxford,278,GB
2017-09-26-ubc,SWC,09,2017,26,9,University of British Columbia,297,CA
2017-09-27-LBNL,DC,09,2017,27,4,Lawrence Berkeley National Laboratory,302,US
2017-09-28-NIH-CMN,SWC,09,2017,28,20,National Institutes of Health,343,US
2017-09-28-curtin,TTT,09,2017,28,16,Curtin University,173,AU
2017-09-28-nsbe,DC,09,2017,28,,National Society of Black Engineers,302,US
2017-09-29-DC_USU,DC,09,2017,29,14,Utah State University,302,US
2017-09-30-TDWG-Ottawa,DC,09,2017,30,18,University of Florida,302,CA
2017-10-02-uw,SWC,10,2017,02,,University of Washington,173,US
2017-10-03-LLNL,SWC,10,2017,03,18,Lawrence Livermore National Labs,173,US
2017-10-03-NDIC,DC,10,2017,03,14,University of Colorado,343,US
2017-10-03-riverclub,SWC,10,2017,03,37,The River Club,173,ZA
2017-10-09-NWU-eResearch-ttt,TTT,10,2017,09,34,Software Carpentry,173,ZA
2017-10-09-aarhus,SWC,10,2017,09,24,Aarhus University,343,DK
2017-10-10-norwich,SWC,10,2017,10,16,Earlham Institute,343,GB
2017-10-10-ttt-doe,"TTT,online",10,2017,10,24,Software Carpentry,173,W3
2017-10-12-london,SWC,10,2017,12,18,The Francis Crick Institute,343,GB
2017-10-12-oxford-swc,SWC,10,2017,12,15,School of Anthropology and Museum Ethnography,278,GB
2017-10-16-Glasgow,SWC,10,2017,16,20,University of Glasgow,278,GB
2017-10-16-Monsanto-ttt,TTT,10,2017,16,7,Monsanto,173,US
2017-10-16-UNO,SWC,10,2017,16,8,University of Nebraska - Omaha,343,US
2017-10-16-YorkU,SWC,10,2017,18,,York University,343,CA
2017-10-16-karolinska,SWC,10,2017,16,12,Karolinska Institutet,173,SE
2017-10-16-ucla,SWC,10,2017,16,10,University of California Los Angeles,343,US
2017-10-16-umswc,SWC,10,2017,16,18,University of Michigan,343,US
2017-10-16-upenn-ibi,SWC,10,2017,16,26,University of Pennsylvania,173,US
2017-10-17-bu,SWC,10,2017,17,17,Boston University,173,US
2017-10-17-heidelberg,SWC,10,2017,17,25,European Molecular Biology Laboratory,343,DE
2017-10-18-SACNAS,DC,10,2017,18,,Society for the Advancement of Chicanos/Hispanics and Native Americans in Science (SACNAS),302,US
2017-10-19-UIC,SWC,10,2017,19,21,University of Illinois at Chicago,173,US
2017-10-19-UniversityBotswana,SWC,10,2017,19,22,University of Botswana,343,BW
2017-10-19-otago,SWC,10,2017,19,11,University of Otago,131,NZ
2017-10-19-ucsf-ttt,"TTT,online",10,2017,19,5,Software Carpentry,173,W3
2017-10-23-ufs,SWC,10,2017,23,19,University of the Free State,343,SO
2017-10-24-ARC-16S,DC,10,2017,24,23,North-West University,343,ZA
2017-10-24-ttt-online,"TTT,online",10,2017,24,19,Software Carpentry,173,W3
2017-10-24-ttt-online-USA,"TTT,online",10,2017,24,23,Software Carpentry,173,W3
2017-10-25-ift,SWC,10,2017,25,18,Institute for Theoretical Physics UAM-CSIC,173,ES
2017-10-26-merced,DC,10,2017,26,24,University of California Merced,302,US
2017-10-26-york-university,SWC,10,2017,26,20,York University,297,CA
2017-10-27-Moorhead,SWC,10,2017,27,15,Minnesota State Colleges and Universities,173,US
2017-10-27-RUCamden,SWC,10,2017,27,10,Rutgers University,173,US
2017-10-27-ttt-UND,TTT,10,2017,27,5,Software Carpentry,173,US
2017-10-30-Ethiopia,DC,10,2017,30,25,Ethiopian Research and Education Network,343,ET
2017-10-30-TTT-online,"TTT,online",10,2017,30,12,Software Carpentry,173,W3
2017-10-30-harvard,SWC,10,2017,30,21,Harvard University,173,US
2017-10-30-iDigBio-Summit-UFII,DC,10,2017,30,16,University of Florida,302,US
2017-10-30-icahn,SWC,10,2017,30,26,Icahn School of Medicine at Mount Sinai,173,US
2017-10-30-imperial-ttt,TTT,10,2017,30,19,Software Carpentry,173,GB
2017-10-31-UCL_software_carpentry,SWC,10,2017,31,30,University College London,278,GB
2017-10-31-qut,SWC,10,2017,31,34,Queensland University of Technology,343,AU
2017-10-31-ulaval,SWC,10,2017,31,21,University of Laval,297,CA
2017-11-01-NWU-Mafikeng,DC,11,2017,01,24,North-West University,343,ZA
2017-11-02-TTT-online,"TTT,online",11,2017,02,25,Software Carpentry,173,W3
2017-11-02-nist,SWC,11,2017,02,15,National Institute of Standards and Technology,343,US
2017-11-03-gwu-R,SWC,11,2017,03,15,George Washington University,173,US
2017-11-05-AAU,DC,11,2017,05,46,Addis Ababa University,525,ET
2017-11-06-SUN-DC,DC,11,2017,06,24,Stellenbosch University,343,ZA
2017-11-06-lugano,DC,11,2017,06,21,University of Zurich,343,CH
2017-11-06-manchester,SWC,11,2017,06,15,University of Manchester,278,GB
2017-11-06-ttt-Utrecht,TTT,11,2017,07,16,Uniersity of Utrecht,173,NL
2017-11-06-umontreal,SWC,11,2017,06,19,Universite de Montreal,297,CA
2017-11-07-curtin,SWC,11,2017,07,,Curtin University,343,AU
2017-11-07-mcgill,SWC,11,2017,07,17,McGill University,297,CA
2017-11-07-mizzou,SWC,11,2017,07,15,University of Missouri,173,US
2017-11-08-lugano,DC,11,2017,08,9,University of Zurich,343,CH
2017-11-08-southampton-swc,SWC,11,2017,08,17,SSI Software Sustainability Institute,278,GB
2017-11-09-sfn,SWC,11,2017,09,26,Society for Neuroscience,173,US
2017-11-09-uclhep,SWC,11,2017,09,14,University College London,278,GB
2017-11-11-UTA,SWC,11,2017,11,12,University of Texas Arlington,343,US
2017-11-13-ethiopia,SWC,12,2017,12,27,Addis Ababa University,343,ET
2017-11-14-ttt-online,"TTT,online",11,2017,14,12,Software Carpentry,173,W3
2017-11-15-ttt-stanford,TTT,11,2017,15,14,Software Carpentry,173,US
2017-11-15-ualberta,DC,11,2017,15,10,University of Alberta,297,CA
2017-11-17-tufts,SWC,11,2017,17,14,Tufts University,343,US
2017-11-20-ou,SWC,11,2017,20,20,University of Oklahoma,343,US
2017-11-21-EI,DC,11,2017,21,15,Earlham Institute,343,GB
2017-11-23-GriffithUni-Python,SWC,11,2017,23,24,Griffith University,391,AU
2017-11-24-auckland,LC,11,2017,24,,University of Auckland,343,NZ
2017-11-27-USyd-Python,SWC,11,2017,27,12,University of Sydney,183,AU
2017-11-30-MBARI,SWC,11,2017,30,44,Monterey Bay Aquarium Research Institute,343,US
2017-11-30-NWU-IT,SWC,11,2017,30,16,North-West University,343,ZA
2017-11-30-minnesota,SWC,11,2017,30,18,University of Minnesota,173,US
2017-11-30-queensu,SWC,11,2017,30,25,Queen's University,297,CA
2017-12-01-gwu-Python,SWC,12,2017,01,15,George Washington University,173,US
2017-12-02-UCSF-Python,SWC,12,2017,02,24,University of California San Francisco,173,US
2017-12-02-UCSF-R,SWC,12,2017,02,34,University of California San Francisco,173,US
2017-12-02-mun,SWC,12,2017,02,33,Memorial University,343,CA
2017-12-04-standrews,SWC,12,2017,04,17,University of St. Andrews,278,GB
2017-12-04-ttt,"TTT,online",12,2017,04,8,Software Carpentry,173,W3
2017-12-05-rutgers,DC,12,2017,05,34,Rutgers University,302,US
2017-12-05-ttt-southampton,TTT,12,2017,05,18,Software Carpentry,173,GB
2017-12-07-Monsanto,SWC,12,2017,07,,Monsanto,343,US
2017-12-11-Imperial,SWC,12,2017,11,26,Imperial College London,343,GB
2017-12-12-MQU-R,SWC,12,2017,12,34,Macquarie University,121,AU
2017-12-12-acadia,SWC,12,2017,12,23,Acadia University,343,CA
2017-12-12-ttt-online,"TTT,online",12,2017,12,17,Software Carpentry,173,W3
2017-12-13-amsterdam,DC,12,2017,13,11,University of Amsterdam,302,NL
2017-12-14-MAN-SS-PILOT01,DC,12,2017,14,13,University of Manchester,343,GB
2017-12-14-UCL_software_carpentry,SWC,12,2017,14,,University College London,343,GB
2017-12-14-mcmaster,DC,12,2017,14,27,McMaster University,297,CA
2017-12-14-ttt-uiuc,TTT,12,2017,14,10,Software Carpentry,173,US
2017-12-14-ucr,LC,12,2017,14,9,"University of California, Riverside",343,US
2017-12-18-PNNL,"SWC,unresponsive",12,2017,18,,Pacific Northwest National Lab ,343,US
2017-12-18-grand-valley,DC,12,2017,18,19,Grand Valley State University,302,US
2017-12-18-knoxville,SWC,12,2017,18,31,University of Tennessee Knoxville,343,US
2017-12-18-osu,SWC,12,2017,18,21,Oklahoma State University,343,US
2017-12-18-umich,SWC,12,2017,18,15,University of Michigan,343,US
2017-12-20-normandale,SWC,12,2017,20,19,Winona State University,173,US
2018-01-03-UNL,SWC,01,2018,03,46,University of Nebraska,343,US
2018-01-03-davis,SWC,01,2018,03,37,University of California Davis,343,US
2018-01-07-aas,SWC,01,2018,07,21,American Astronomical Society,343,US
2018-01-08-okstate,SWC,01,2018,08,17,Oklahoma State University,343,US
2018-01-08-uw,SWC,01,2018,08,,University of Washington,343,US
2018-01-08-uwmadison-dc,DC,01,2018,08,39,University of Wisconsin - Madison,343,US
2018-01-09-gpn,SWC,01,2018,09,26,Great Plains Network,343,US
2018-01-10-ou,SWC,01,2018,10,9,University of Oklahoma,343,US
2018-01-10-uwmadison-swc,SWC,01,2018,10,28,University of Wisconsin - Madison,343,US
2018-01-11-NBER,SWC,01,2018,11,8,National Bureau of Economic Research,,US
2018-01-11-UKZN-Civil,DC,01,2018,11,,University of KwaZulu Natal,534,ZA
2018-01-11-bids,SWC,01,2018,11,30,Berkeley Institute for Data Science,173,US
2018-01-11-ireland,SWC,01,2018,11,25,"National University of Ireland, Galway",173,IE
2018-01-11-oxford,SWC,01,2018,11,,University of Oxford,146,GB
2018-01-11-rutgers,DC,01,2018,11,,Rutgers University,302,US
2018-01-11-ucmerced,DC,01,2018,11,25,University of California Merced,497,US
2018-01-12-khartoum,SWC,01,2018,12,,University of Khartoum,343,SD
2018-01-18-UF-R,DC,01,2018,18,6,University of Florida,343,US
2018-01-18-UMWISE,SWC,01,2018,18,13,University of Michigan,343,US
2018-01-18-stonybrook,SWC,01,2018,18,13,Stony Brook University,173,US
2018-01-18-uiuc,SWC,01,2018,18,35,University of Illinois at Urbana-Champaign,343,US
2018-01-18-utoronto,SWC,01,2018,18,,University of Toronto,297,CA
2018-01-19-csumb,SWC,01,2018,19,29,California State University Monterey Bay,173,US
2018-01-20-coloradomines,SWC,01,2018,20,14,Colorado School of MInes,343,US
2018-01-22-UFII,SWC,01,2018,22,13,University of Florida,343,US
2018-01-22-morelia,SWC,01,2018,22,40,ENES Unidad Morelia,173,MX
2018-01-23-uwa,SWC,01,2018,23,,Curtin University,277,AU
2018-01-24-ucdavis,SWC,01,2018,24,28,University of California Davis,343,US
2018-01-25-swansea,SWC,01,2018,25,35,Swansea University,278,GB
2018-01-26-unt-swc,SWC,01,2018,26,23,University of North Texas,343,US
2018-01-27-wvu,SWC,01,2018,27,24,West Virginia University,173,US
2018-01-29-MAN-SS-PILOT02,DC,01,2018,29,6,Cathie Marsh Institute for Social Research,278,GB
